delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
1450,delhivery,pharmacy,ev bike,express,east,hot,268.1,19.15,Delayed,1447.95
1451,ekart,electronics,bike,two day,north,hot,15.7,31.99,Delivered,174.47
1452,delhivery,groceries,bike,same day,north,clear,267.6,42.55,Delayed,1565.65
1453,delhivery,automobile parts,van,two day,west,stormy,288,14.97,Delivered,1484.91
1454,ekart,pharmacy,scooter,same day,north,foggy,172.9,43.34,Delayed,1094.52
1455,shadowfax,fragile items,truck,same day,central,rainy,267.7,34.31,Delayed,1541.43
1456,delhivery,furniture,truck,express,north,clear,156.7,11.44,Delivered,867.82
1457,ecom express,electronics,ev van,express,west,foggy,11.2,23.52,Delayed,176.56
1458,fedex,clothing,ev bike,two day,south,hot,75.1,40.23,Delivered,496.19
1459,ekart,electronics,bike,same day,west,clear,291.4,23.64,Delivered,1627.92
1460,fedex,cosmetics,ev van,express,west,clear,244.2,35.32,Delivered,1376.96
1461,amazon logistics,cosmetics,ev bike,two day,west,clear,294.9,13.38,Delivered,1514.64
1462,ekart,furniture,van,standard,east,cold,129,12.76,Delivered,683.28
1463,delhivery,cosmetics,bike,standard,central,rainy,68.9,39.59,Delivered,463.27
1464,delhivery,furniture,ev bike,same day,east,cold,80.6,22.22,Delivered,569.66
1465,amazon logistics,cosmetics,scooter,express,central,rainy,248,34.15,Delayed,1392.45
1466,blue dart,cosmetics,scooter,two day,east,stormy,61.4,49.37,Delivered,455.11
1467,shadowfax,furniture,van,same day,west,foggy,182.8,49.52,Delayed,1162.8
1468,dhl,pharmacy,bike,two day,west,cold,270,24.22,Delivered,1422.66
1469,xpressbees,documents,van,express,south,rainy,244.6,28.27,Delayed,1357.81
1470,delhivery,cosmetics,scooter,express,central,foggy,127.4,15.64,Delayed,733.92
1471,ecom express,automobile parts,bike,express,south,foggy,117.6,29.69,Delayed,727.07
1472,xpressbees,clothing,ev van,same day,central,rainy,178.7,41.78,Delivered,1118.84
1473,fedex,cosmetics,scooter,same day,north,rainy,131.8,8.23,Delayed,783.69
1474,blue dart,electronics,truck,two day,west,clear,83.1,3.66,Delivered,426.48
1475,ecom express,groceries,ev bike,standard,central,stormy,34.8,21.4,Delivered,238.2
1476,ekart,cosmetics,van,standard,south,hot,94.2,25.21,Delivered,546.63
1477,fedex,documents,scooter,two day,south,rainy,43.1,1.61,Delivered,220.33
1478,dhl,documents,ev bike,same day,central,foggy,19.7,18.17,Delivered,253.01
1479,ekart,groceries,ev bike,express,west,hot,268.8,7.35,Delivered,1416.05
1480,dhl,clothing,bike,express,central,cold,198.3,48.77,Delayed,1187.81
1481,blue dart,pharmacy,ev bike,two day,central,clear,289.4,30.89,Delivered,1539.67
1482,delhivery,clothing,bike,two day,central,cold,224.3,32.03,Delivered,1217.59
1483,ekart,documents,ev bike,standard,central,foggy,219.4,0.73,Delivered,1099.19
1484,blue dart,documents,bike,express,west,stormy,143.8,3.13,Delayed,778.39
1485,dhl,automobile parts,bike,two day,central,clear,186.2,17.11,Delivered,982.33
1486,amazon logistics,automobile parts,bike,same day,south,foggy,29.7,7.15,Delivered,269.95
1487,blue dart,electronics,ev bike,two day,east,rainy,199.6,4.73,Delivered,1012.19
1488,delhivery,clothing,van,standard,east,rainy,193.1,15.49,Delivered,1011.97
1489,delhivery,cosmetics,truck,same day,south,cold,147.3,47.37,Delivered,978.61
1490,fedex,documents,scooter,standard,south,clear,197.3,46.7,Delivered,1126.6
1491,ekart,pharmacy,bike,express,central,rainy,242.2,28.75,Delayed,1347.25
1492,fedex,automobile parts,ev bike,standard,south,rainy,125.4,24.3,Delivered,699.9
1493,delhivery,clothing,ev bike,express,north,hot,98.7,18.55,Delayed,599.15
1494,ekart,automobile parts,ev van,express,east,stormy,88.8,49.37,Delayed,642.11
1495,dhl,electronics,bike,standard,south,foggy,262.7,11.2,Delivered,1347.1
1496,dhl,documents,ev van,two day,central,clear,290.1,16.65,Delivered,1500.45
1497,fedex,furniture,truck,express,west,foggy,241.7,32.14,Delayed,1354.92
1498,amazon logistics,fragile items,scooter,standard,east,cold,208.1,36.86,Delivered,1151.08
1499,fedex,furniture,scooter,two day,central,foggy,252.5,0.67,Delivered,1264.48
1500,amazon logistics,clothing,truck,standard,east,cold,229.9,11.85,Delivered,1185.05
1501,fedex,documents,truck,standard,south,clear,90.7,8.09,Delivered,477.77
1502,ekart,cosmetics,bike,two day,west,rainy,79.9,4.76,Delivered,413.78
1503,ekart,pharmacy,van,express,west,clear,261.6,37.58,Delivered,1470.74
1504,ekart,electronics,scooter,express,south,stormy,257.5,31.63,Delayed,1432.39
1505,shadowfax,furniture,ev van,express,north,clear,86.4,33.61,Delivered,582.83
1506,ekart,groceries,truck,same day,north,foggy,82.5,12.49,Delivered,549.97
1507,ecom express,electronics,van,express,south,clear,289.4,49.52,Delivered,1632.7206
1508,fedex,documents,van,standard,west,stormy,173.1,47.42,Delivered,1007.76
1509,amazon logistics,automobile parts,ev van,two day,central,rainy,227.1,21.67,Delivered,1200.51
1510,xpressbees,cosmetics,ev bike,two day,south,hot,13.2,8.27,Delivered,95.6674
1511,dhl,electronics,van,standard,west,foggy,153.2,12.36,Delivered,803.08
1512,ekart,electronics,ev van,same day,south,stormy,121.5,26.84,Delayed,788.02
1513,xpressbees,groceries,truck,express,north,rainy,80.2,36.69,Delayed,561.07
1514,ekart,furniture,bike,standard,east,stormy,96.5,3.99,Delivered,494.47
1515,ekart,furniture,truck,express,south,clear,256,42.63,Delivered,1457.89
1516,ecom express,cosmetics,ev van,same day,north,clear,6.8,11.49,Delivered,168.47
1517,fedex,clothing,ev van,standard,south,hot,209.6,42.77,Delivered,1176.31
1518,delhivery,electronics,bike,express,south,rainy,153.5,28.22,Delayed,902.16
1519,fedex,cosmetics,ev van,express,south,hot,113.4,26.71,Delayed,697.13
1520,fedex,automobile parts,ev van,express,east,cold,268.4,10.11,Delayed,1422.33
1521,amazon logistics,clothing,bike,same day,central,clear,228.1,29.88,Delayed,1330.14
1522,xpressbees,groceries,truck,express,central,cold,181.9,24.44,Delayed,1032.82
1523,blue dart,pharmacy,ev bike,two day,east,hot,125.9,29.61,Delivered,718.33
1524,blue dart,clothing,bike,same day,south,stormy,274.4,46.51,Delayed,1611.53
1525,shadowfax,fragile items,ev bike,same day,north,rainy,281.6,10.18,Delivered,1538.54
1526,delhivery,documents,van,same day,east,rainy,220.3,38.72,Delayed,1317.66
1527,ekart,furniture,scooter,two day,west,rainy,127.9,29.83,Delivered,728.99
1528,blue dart,groceries,scooter,standard,east,stormy,295,49.27,Delivered,1622.81
1529,delhivery,cosmetics,truck,two day,north,clear,14.4,14.59,Delivered,115.77
1530,ecom express,clothing,ev bike,two day,west,foggy,255,44.17,Delivered,1407.51
1531,delhivery,electronics,ev bike,standard,south,stormy,89.7,10.54,Delivered,480.12
1532,delhivery,furniture,scooter,standard,east,stormy,146.8,33.59,Delivered,834.77
1533,ecom express,fragile items,ev bike,standard,central,clear,26.7,33.67,Delivered,234.51
1534,blue dart,pharmacy,ev bike,same day,west,rainy,140.5,23.29,Delivered,872.37
1535,amazon logistics,cosmetics,bike,express,east,clear,69.6,20.5,Delayed,459.5
1536,delhivery,groceries,scooter,standard,central,cold,95.4,48.27,Delivered,621.81
1537,blue dart,clothing,bike,express,south,cold,170.3,36.55,Delayed,1011.15
1538,delhivery,groceries,ev van,express,south,cold,291.7,38.1,Delivered,1622.8
1539,xpressbees,automobile parts,van,standard,south,cold,68.4,38.71,Delivered,458.13
1540,shadowfax,fragile items,scooter,same day,central,cold,103.5,14.77,Delivered,661.81
1541,fedex,cosmetics,ev van,standard,central,rainy,72.7,8.66,Delivered,389.48
1542,ekart,documents,ev bike,same day,south,cold,152,8.61,Delivered,885.83
1543,delhivery,pharmacy,ev van,standard,north,clear,81,30.45,Delivered,496.35
1544,shadowfax,pharmacy,ev bike,two day,central,clear,58.5,22.64,Delivered,360.42
1545,ekart,pharmacy,ev van,express,east,rainy,196,16.64,Delayed,1079.92
1546,shadowfax,automobile parts,scooter,same day,west,rainy,53.5,8.33,Delivered,392.49
1547,xpressbees,cosmetics,scooter,express,north,hot,169.4,12.24,Delayed,933.72
1548,amazon logistics,clothing,bike,two day,east,hot,17.2,15.42,Delivered,132.26
1549,fedex,clothing,van,two day,west,clear,215.7,31.99,Delivered,1174.47
1550,delhivery,pharmacy,truck,two day,east,foggy,3.6,31.74,Delivered,100.72
1551,ekart,fragile items,truck,same day,central,clear,204,35.56,Delivered,1226.68
1552,amazon logistics,automobile parts,ev bike,two day,east,cold,44.3,37.35,Delivered,333.55
1553,fedex,pharmacy,ev bike,standard,east,hot,211.1,36.25,Delivered,1164.25
1554,shadowfax,furniture,ev bike,express,south,clear,25.3,3.21,Delivered,186.13
1555,fedex,fragile items,truck,two day,west,hot,96.4,32.07,Delivered,578.21
1556,blue dart,automobile parts,scooter,standard,east,rainy,213.4,44.94,Delivered,1201.82
1557,ecom express,electronics,van,standard,west,rainy,186.1,49.52,Delivered,1079.15
1558,xpressbees,documents,ev van,same day,west,stormy,87.6,1.45,Delayed,542.35
1559,ecom express,groceries,ev bike,express,south,rainy,137.8,20.66,Delayed,800.98
1560,amazon logistics,pharmacy,ev van,express,south,foggy,100.6,13.18,Delayed,592.54
1561,ekart,documents,truck,express,south,cold,4.6,10.1,Delayed,103.3
1562,ekart,documents,ev bike,two day,south,foggy,168.9,33.8,Delivered,945.9
1563,ekart,electronics,van,express,central,clear,296.9,19.76,Delivered,1593.78
1564,ecom express,electronics,bike,standard,south,stormy,154.5,40.42,Delivered,893.76
1565,shadowfax,furniture,ev bike,same day,north,clear,112.3,33.92,Delivered,763.26
1566,fedex,automobile parts,bike,two day,central,hot,149,17.25,Delivered,796.75
1567,ecom express,documents,truck,standard,south,hot,214.9,8.16,Delivered,1098.98
1568,shadowfax,documents,ev van,standard,south,foggy,30.6,5.09,Delivered,168.27
1569,ecom express,documents,bike,same day,south,stormy,134.7,16.95,Delayed,824.35
1570,ecom express,automobile parts,ev bike,two day,east,clear,52.9,20.5,Delivered,326
1571,delhivery,pharmacy,ev van,standard,south,stormy,194.6,4.81,Delivered,987.43
1572,dhl,pharmacy,truck,same day,central,hot,285.6,24.29,Delayed,1600.87
1573,xpressbees,clothing,ev bike,two day,east,cold,70.6,40.33,Delivered,473.99
1574,amazon logistics,automobile parts,ev van,standard,north,hot,117.8,14.05,Delivered,631.15
1575,blue dart,clothing,ev bike,express,east,rainy,82,4.05,Delayed,472.15
1576,ekart,automobile parts,bike,same day,south,stormy,116.7,45.63,Delayed,820.39
1577,fedex,automobile parts,ev bike,same day,south,rainy,138.3,15.76,Delayed,838.78
1578,amazon logistics,pharmacy,ev bike,same day,central,stormy,233.8,16.82,Delayed,1319.46
1579,blue dart,fragile items,scooter,standard,north,cold,169,5.08,Delivered,860.24
1580,shadowfax,automobile parts,truck,two day,west,foggy,150.8,30.52,Delivered,845.56
1581,ekart,pharmacy,ev van,express,west,hot,10.1,35.47,Delayed,206.91
1582,blue dart,cosmetics,ev van,same day,south,clear,13.6,13.07,Delivered,207.21
1583,fedex,pharmacy,ev van,same day,east,hot,258.4,18.62,Delayed,1447.86
1584,dhl,furniture,ev bike,same day,north,hot,248.8,47.82,Delayed,1487.46
1585,shadowfax,groceries,bike,express,east,hot,42.6,28.59,Delivered,348.77
1586,ekart,pharmacy,van,express,east,foggy,264,40.16,Delayed,1490.48
1587,amazon logistics,documents,scooter,standard,east,hot,293.8,18,Delivered,1523
1588,delhivery,clothing,bike,same day,west,cold,214.9,16.21,Delivered,1223.13
1589,amazon logistics,documents,scooter,express,central,clear,139.8,7.45,Delivered,771.35
1590,delhivery,electronics,ev van,standard,east,cold,67.2,11.22,Delivered,369.66
1591,xpressbees,automobile parts,truck,standard,central,foggy,266.6,23.93,Delivered,1404.79
1592,dhl,documents,ev bike,two day,central,rainy,106.9,13.74,Delivered,575.72
1593,dhl,fragile items,truck,express,south,clear,72.9,15.45,Delivered,460.85
1594,delhivery,groceries,van,same day,south,rainy,173.2,28.51,Delivered,1051.53
1595,xpressbees,groceries,van,same day,east,stormy,271.9,37.47,Delayed,1571.91
1596,blue dart,documents,ev van,two day,east,hot,261.3,49.52,Delivered,1456.29
1597,shadowfax,fragile items,scooter,two day,south,hot,243.1,3.9,Delivered,1227.2
1598,xpressbees,furniture,scooter,two day,north,hot,93.5,19.58,Delivered,526.24
1599,amazon logistics,furniture,ev van,two day,west,hot,229.5,18.25,Delivered,1202.25
1600,xpressbees,pharmacy,van,standard,east,clear,269.5,13.15,Delivered,1386.95
1601,ekart,fragile items,ev van,express,north,foggy,251.6,5.98,Delayed,1325.94
1602,xpressbees,pharmacy,ev van,express,central,stormy,183.9,11.41,Delayed,1003.73
1603,amazon logistics,furniture,bike,two day,central,clear,170.2,15.1,Delivered,896.3
1604,ekart,automobile parts,ev bike,express,north,rainy,253.3,25.99,Delayed,1394.47
1605,blue dart,automobile parts,bike,two day,east,rainy,157.5,1.79,Delivered,792.87
1606,ecom express,automobile parts,ev van,standard,west,clear,74.5,25.16,Delivered,447.98
1607,blue dart,electronics,bike,same day,south,foggy,136,47.32,Delivered,921.96
1608,shadowfax,automobile parts,ev van,standard,south,foggy,254.9,39.66,Delivered,1393.48
1609,ekart,clothing,ev bike,two day,south,stormy,6.6,32.34,Delivered,130.02
1610,blue dart,pharmacy,truck,two day,south,clear,124.9,25.29,Delivered,700.37
1611,xpressbees,pharmacy,scooter,same day,west,cold,257.6,21.61,Delayed,1452.83
1612,blue dart,clothing,scooter,same day,north,rainy,163.3,14.02,Delivered,958.56
1613,xpressbees,electronics,van,express,west,stormy,118.8,30.13,Delayed,734.39
1614,xpressbees,automobile parts,ev van,same day,east,stormy,214.2,23.92,Delayed,1242.76
1615,delhivery,automobile parts,ev van,same day,west,clear,184.6,39.55,Delivered,1141.65
1616,blue dart,clothing,truck,express,central,rainy,169.3,15.88,Delayed,944.14
1617,amazon logistics,pharmacy,scooter,same day,east,hot,70.2,12.39,Delivered,488.17
1618,fedex,clothing,truck,standard,north,foggy,276.4,38.11,Delivered,1496.33
1619,blue dart,pharmacy,ev bike,express,east,rainy,26.2,27.51,Delayed,263.53
1620,ecom express,documents,truck,express,south,hot,207.8,38.55,Delivered,1204.65
1621,ekart,cosmetics,ev van,two day,east,hot,201.1,40.97,Delivered,1128.41
1622,delhivery,pharmacy,bike,express,south,hot,39.9,28.88,Delivered,336.14
1623,ecom express,furniture,truck,two day,north,foggy,30.9,24.93,Delivered,229.29
1624,delhivery,cosmetics,bike,two day,east,foggy,103.3,48.52,Delivered,662.06
1625,fedex,furniture,truck,two day,south,hot,25.2,42.22,Delivered,252.66
1626,ecom express,electronics,truck,same day,north,stormy,286.1,34.48,Delayed,1632.7206
1627,shadowfax,pharmacy,scooter,express,north,foggy,257.9,28.46,Delayed,1424.88
1628,shadowfax,fragile items,ev bike,standard,central,rainy,284.5,7.41,Delivered,1444.73
1629,dhl,furniture,ev van,two day,central,cold,297.1,0.67,Delivered,1489.48
1630,blue dart,clothing,van,same day,west,cold,66.8,38.24,Delivered,548.72
1631,shadowfax,electronics,van,two day,south,rainy,231.3,8.89,Delivered,1183.17
1632,ecom express,documents,scooter,same day,west,clear,137.5,27.87,Delivered,871.11
1633,delhivery,cosmetics,bike,two day,east,cold,13.9,30.49,Delivered,160.97
1634,amazon logistics,documents,van,standard,north,clear,154.9,34.06,Delivered,876.68
1635,dhl,automobile parts,van,standard,central,rainy,25.6,26.06,Delivered,206.18
1636,fedex,documents,ev bike,standard,east,clear,295.9,39.7,Delivered,1598.6
1637,blue dart,groceries,ev van,express,east,hot,249.9,19.61,Delivered,1358.33
1638,shadowfax,cosmetics,bike,standard,central,clear,248.1,4.64,Delivered,1254.42
1639,blue dart,pharmacy,bike,standard,west,rainy,24.3,43.55,Delivered,252.15
1640,ekart,electronics,truck,two day,east,stormy,3.6,5.5,Delivered,95.6674
1641,xpressbees,electronics,van,standard,central,clear,81,27.85,Delivered,488.55
1642,delhivery,clothing,ev bike,two day,west,cold,249.6,2.12,Delivered,1254.36
1643,fedex,fragile items,scooter,same day,east,hot,174.4,30.74,Delivered,1064.22
1644,shadowfax,electronics,van,same day,west,stormy,196.1,16.63,Delayed,1130.39
1645,blue dart,electronics,van,standard,north,stormy,39.5,31.92,Delivered,293.26
1646,ekart,fragile items,truck,standard,central,rainy,138.8,21.85,Delivered,759.55
1647,dhl,pharmacy,bike,standard,central,stormy,140,46.68,Delivered,840.04
1648,shadowfax,automobile parts,ev van,express,south,hot,293.9,12.73,Delayed,1557.69
1649,ecom express,clothing,van,two day,north,stormy,232.5,14.95,Delivered,1207.35
1650,amazon logistics,pharmacy,scooter,express,central,foggy,41.1,18.41,Delayed,310.73
1651,blue dart,clothing,truck,standard,east,rainy,138.3,4.03,Delivered,703.59
1652,delhivery,pharmacy,bike,express,south,stormy,231.7,43.2,Delayed,1338.1
1653,delhivery,electronics,truck,express,central,cold,235.6,4.97,Delivered,1242.91
1654,shadowfax,automobile parts,bike,same day,east,foggy,137,10.22,Delivered,815.66
1655,blue dart,groceries,scooter,two day,south,stormy,247.3,6.54,Delivered,1256.12
1656,ekart,documents,ev bike,standard,west,stormy,143.1,6.6,Delivered,735.3
1657,amazon logistics,automobile parts,van,two day,west,foggy,11,20.14,Delivered,115.42
1658,amazon logistics,electronics,ev van,standard,east,clear,243.8,8.94,Delivered,1245.82
1659,amazon logistics,fragile items,van,express,west,foggy,297.1,44.13,Delayed,1632.7206
1660,ekart,furniture,ev bike,same day,north,cold,84.1,46.67,Delivered,660.51
1661,shadowfax,cosmetics,bike,standard,south,cold,200.1,9.15,Delivered,1027.95
1662,shadowfax,documents,ev van,express,east,rainy,122.2,11.04,Delayed,694.12
1663,blue dart,fragile items,truck,same day,north,stormy,122.4,15.27,Delivered,757.81
1664,fedex,furniture,ev bike,same day,north,stormy,275.3,27.15,Delayed,1557.95
1665,fedex,groceries,scooter,standard,east,cold,288,24.35,Delivered,1513.05
1666,dhl,furniture,scooter,two day,east,clear,33.5,19.07,Delivered,224.71
1667,xpressbees,documents,van,express,south,rainy,218.4,13.52,Delayed,1182.56
1668,xpressbees,documents,scooter,same day,north,foggy,54.8,42.64,Delivered,501.92
1669,fedex,clothing,bike,standard,south,stormy,159.8,24.47,Delivered,872.41
